dns,time
24.9748,29.0485
24.9748,29.0651
24.9748,29.0818
24.9748,29.0985
24.9748,29.1151
24.9748,29.1318
24.9748,29.1484
24.9748,29.1651
24.9748,29.1819
24.9748,29.1984
24.9748,29.2151
24.9748,29.2318
24.9748,29.2485
24.9748,29.2652
24.9748,29.2818
24.9748,29.2984
24.9748,29.3152
24.9748,29.3318
24.9748,29.3485
24.9748,29.3651
24.9748,29.3818
24.9748,29.3985
24.9748,29.4151
24.9748,29.4323
24.9748,29.4485
24.9748,29.4651
24.9748,29.4818
24.9748,29.4984
24.9748,29.5152
24.9748,29.5318
24.9748,29.5487
24.9748,29.5651
24.9748,29.5818
24.9748,29.5985
24.9748,29.6151
24.9748,29.6318
24.9748,29.6485
24.9748,29.6651
24.9748,29.6818
24.9748,29.6984
24.9748,29.7152
24.9748,29.7318
24.9748,29.7484
24.1548,29.7651
24.1548,29.7818
24.1548,29.7984
24.1548,29.8151
24.1548,29.8318
24.1548,29.8485
24.1548,29.8651
24.1548,29.8819
24.1548,29.8985
24.1548,29.9151
24.1548,29.9319
24.1548,29.9485
24.1548,29.9651
24.1548,29.9818
24.1548,29.9985
24.1548,30.0151
24.1548,30.0318
24.1548,30.0485
24.1548,30.0651
24.1548,30.0819
24.1548,30.0985
24.1548,30.1153
24.1548,30.1319
24.1548,30.1485
24.1548,30.1651
24.1548,30.1818
24.1548,30.1984
24.1548,30.2151
24.1548,30.2318
24.1548,30.2485
24.1548,30.2651
24.1548,30.282
24.1548,30.2985
24.1548,30.3155
24.1548,30.3318
24.1548,30.3484
24.1548,30.365
24.1548,30.3818
24.1548,30.3989
24.1548,30.4151
24.1548,30.4318
24.1548,30.4484
24.1548,30.4651
24.1548,30.4819
24.1548,30.4985
24.1548,30.5152
24.1548,30.5318
24.1548,30.5484
25.1172,30.5651
25.1172,30.5818
25.1172,30.5985
25.1172,30.6151
25.1172,30.6322
25.1172,30.6485
25.1172,30.6651
25.1172,30.6819
25.1172,30.6985
25.1172,30.715
25.1172,30.7318
25.1172,30.7487
25.1172,30.7651
25.1172,30.7818
25.1172,30.7985
25.1172,30.8151
25.1172,30.8319
25.1172,30.8485
25.1172,30.8656
25.1172,30.8818
25.1172,30.8984
25.1172,30.9151
25.1172,30.9318
25.1172,30.9485
25.1172,30.9651
25.1172,30.9817
25.1172,30.9985
25.1172,31.0151
25.1172,31.0319
25.1172,31.0485
25.1172,31.0653
25.1172,31.0818
25.1172,31.0985
25.1172,31.1151
25.1172,31.1318
25.1172,31.1487
25.1172,31.1652
25.1172,31.1818
25.1172,31.1985
25.1172,31.2151
25.1172,31.2317
25.1172,31.2484
25.1172,31.2651
25.1172,31.2818
25.1172,31.2985
25.1172,31.3152
25.1172,31.3318
25.2598,31.3485
25.2598,31.3651
25.2598,31.3818
25.2598,31.3985
25.2598,31.4151
25.2598,31.4318
25.2598,31.4485
25.2598,31.4651
25.2598,31.4818
25.2598,31.4985
25.2598,31.5152
25.2598,31.5318
25.2598,31.5485
25.2598,31.5651
25.2598,31.5818
25.2598,31.5985
25.2598,31.6152
25.2598,31.6318
25.2598,31.6485
25.2598,31.6652
25.2598,31.6818
25.2598,31.6984
25.2598,31.715
25.2598,31.7318
25.2598,31.7485
25.2598,31.7651
25.2598,31.7818
25.2598,31.7985
25.2598,31.8151
25.2598,31.8318
25.2598,31.8485
25.2598,31.8651
25.2598,31.8819
25.2598,31.8985
25.2598,31.9151
25.2598,31.9319
25.2598,31.9485
25.2598,31.9653
25.2598,31.9818
25.2598,31.9985
25.2598,32.0152
25.2598,32.0318
25.2598,32.0486
25.2598,32.0651
25.2598,32.0818
25.2598,32.0985
25.2598,32.1151
25.2598,32.1319
25.2598,32.1485
25.2598,32.1651
23.9991,32.1819
23.9991,32.1985
23.9991,32.2151
23.9991,32.2318
23.9991,32.2485
23.9991,32.2652
23.9991,32.2818
23.9991,32.2985
23.9991,32.3151
23.9991,32.3318
23.9991,32.3485
23.9991,32.3651
23.9991,32.3818
23.9991,32.3985
23.9991,32.4156
23.9991,32.4318
23.9991,32.4485
23.9991,32.4651
23.9991,32.4818
23.9991,32.4986
23.9991,32.5151
23.9991,32.5319
23.9991,32.5485
23.9991,32.5651
23.9991,32.5819
23.9991,32.5985
23.9991,32.6151
23.9991,32.6318
23.9991,32.649
23.9991,32.6651
23.9991,32.6818
23.9991,32.6987
23.9991,32.7151
23.9991,32.7318
23.9991,32.7485
23.9991,32.7651
23.9991,32.7819
23.9991,32.7985
23.9991,32.8151
23.9991,32.8318
23.9991,32.8485
23.9991,32.8652
23.9991,32.8819
23.9991,32.8985
23.9991,32.9153
23.9991,32.9318
23.9991,32.9485
23.9991,32.9652
23.9991,32.9818
24.6145,32.9985
24.6145,33.0151
24.6145,33.0317
24.6145,33.0485
24.6145,33.0652
24.6145,33.0818
24.6145,33.0985
24.6145,33.1152
24.6145,33.1318
24.6145,33.1485
24.6145,33.1652
24.6145,33.1818
24.6145,33.1986
24.6145,33.2151
24.6145,33.2318
24.6145,33.2485
24.6145,33.2651
24.6145,33.2818
24.6145,33.2986
24.6145,33.3152
24.6145,33.3319
24.6145,33.3485
24.6145,33.3651
24.6145,33.3819
24.6145,33.3985
24.6145,33.4152
24.6145,33.4318
24.6145,33.4485
24.6145,33.4652
24.6145,33.4818
24.6145,33.4986
24.6145,33.5152
24.6145,33.5318
24.6145,33.5484
24.6145,33.5651
24.6145,33.5819
24.6145,33.5985
24.6145,33.6154
24.6145,33.6319
24.6145,33.6485
24.6145,33.6652
24.6145,33.6818
24.6145,33.6985
24.6145,33.7152
24.6145,33.7318
24.6145,33.7485
24.6145,33.7651
24.6145,33.7818
24.6145,33.7987
24.6145,33.8152
24.6145,33.8318
23.6692,33.8485
23.6692,33.8651
23.6692,33.8818
23.6692,33.8985
23.6692,33.9152
23.6692,33.9318
23.6692,33.949
23.6692,33.965
23.6692,33.9818
23.6692,33.9986
23.6692,34.0151
23.6692,34.0319
23.6692,34.0485
23.6692,34.0651
23.6692,34.0818
23.6692,34.0985
23.6692,34.1152
23.6692,34.1319
23.6692,34.1485
23.6692,34.1652
23.6692,34.1818
23.6692,34.1988
23.6692,34.2151
23.6692,34.2318
23.6692,34.2485
23.6692,34.2652
23.6692,34.2818
23.6692,34.2985
23.6692,34.3152
23.6692,34.3318
23.6692,34.3485
23.6692,34.3652
23.6692,34.3818
23.6692,34.3985
23.6692,34.4152
23.6692,34.4318
23.6692,34.4484
23.6692,34.4652
23.6692,34.4819
23.6692,34.4985
23.6692,34.5152
23.6692,34.5319
23.6692,34.5485
23.6692,34.5654
23.6692,34.5818
23.6692,34.5985
23.6692,34.6151
23.6692,34.6318
23.6692,34.6485
24.3236,34.6652
24.3236,34.6818
24.3236,34.6985
24.3236,34.7152
24.3236,34.7318
24.3236,34.7485
24.3236,34.7651
24.3236,34.7819
24.3236,34.7985
24.3236,34.8152
24.3236,34.8318
24.3236,34.8485
24.3236,34.865
24.3236,34.8818
24.3236,34.8985
24.3236,34.9152
24.3236,34.9318
24.3236,34.9485
24.3236,34.9652
24.3236,34.9818
24.3236,34.9985
24.3236,35.0151
24.3236,35.0319
24.3236,35.0485
24.3236,35.0652
24.3236,35.0819
24.3236,35.0985
24.3236,35.1154
24.3236,35.1319
24.3236,35.1485
24.3236,35.1652
24.3236,35.1818
24.3236,35.1984
24.3236,35.2152
24.3236,35.2318
24.3236,35.2485
24.3236,35.2651
24.3236,35.2819
24.3236,35.2985
24.3236,35.3152
24.3236,35.3318
24.3236,35.3486
24.3236,35.3652
24.3236,35.3818
24.3236,35.3985
24.3236,35.4152
24.3236,35.4317
24.3236,35.4485
24.3236,35.4651
24.6517,35.4818
24.6517,35.4985
24.6517,35.5153
24.6517,35.5318
24.6517,35.5485
24.6517,35.5652
24.6517,35.5819
24.6517,35.5986
24.6517,35.6152
24.6517,35.6319
24.6517,35.6485
24.6517,35.6651
24.6517,35.6818
24.6517,35.6985
24.6517,35.7152
24.6517,35.7318
24.6517,35.7485
24.6517,35.7652
24.6517,35.7818
24.6517,35.7985
24.6517,35.8152
24.6517,35.8319
24.6517,35.8485
24.6517,35.8652
24.6517,35.8818
24.6517,35.899
24.6517,35.9152
24.6517,35.9318
24.6517,35.9485
24.6517,35.9652
24.6517,35.982
24.6517,35.9985
24.6517,36.0152
24.6517,36.0318
24.6517,36.0485
24.6517,36.0653
24.6517,36.0818
24.6517,36.0984
24.6517,36.1152
24.6517,36.132
24.6517,36.1484
24.6517,36.1651
24.6517,36.1819
24.6517,36.1985
24.6517,36.2152
24.6517,36.2318
24.6517,36.2485
25.4041,36.2652
25.4041,36.2818
25.4041,36.2984
25.4041,36.3151
25.4041,36.332
25.4041,36.3485
25.4041,36.3651
25.4041,36.3819
25.4041,36.3985
25.4041,36.4153
25.4041,36.4318
25.4041,36.4486
25.4041,36.4651
25.4041,36.4818
25.4041,36.4985
25.4041,36.5151
25.4041,36.5319
25.4041,36.5485
25.4041,36.5653
25.4041,36.5818
25.4041,36.5985
25.4041,36.6152
25.4041,36.6318
25.4041,36.6485
25.4041,36.6651
25.4041,36.6818
25.4041,36.6986
25.4041,36.7152
25.4041,36.7318
25.4041,36.7485
25.4041,36.7651
25.4041,36.7819
25.4041,36.7985
25.4041,36.8151
25.4041,36.8318
25.4041,36.8485
25.4041,36.8652
25.4041,36.8818
25.4041,36.8985
25.4041,36.9152
25.4041,36.9318
25.4041,36.9486
25.4041,36.9652
25.4041,36.9818
25.4041,36.9985
25.4041,37.0152
25.4041,37.0319
25.4041,37.0485
25.4041,37.0652
24.5371,37.0818
24.5371,37.0985
24.5371,37.1151
24.5371,37.1318
24.5371,37.1484
24.5371,37.1652
24.5371,37.1818
24.5371,37.1985
24.5371,37.2152
24.5371,37.2319
24.5371,37.2485
24.5371,37.2656
24.5371,37.2819
24.5371,37.2985
24.5371,37.3153
24.5371,37.3318
24.5371,37.3485
24.5371,37.3652
24.5371,37.3818
24.5371,37.3986
24.5371,37.4152
24.5371,37.4317
24.5371,37.4485
24.5371,37.4651
24.5371,37.4818
24.5371,37.4985
24.5371,37.5151
24.5371,37.5318
24.5371,37.5485
24.5371,37.5652
24.5371,37.5818
24.5371,37.5987
24.5371,37.6151
24.5371,37.6323
24.5371,37.6485
24.5371,37.6651
24.5371,37.6819
24.5371,37.6985
24.5371,37.7153
24.5371,37.7318
24.5371,37.7485
24.5371,37.7652
24.5371,37.7818
24.5371,37.7986
24.5371,37.8152
24.5371,37.8319
24.5371,37.8485
24.5371,37.8652
24.8711,37.8819
24.8711,37.8985
24.8711,37.9151
24.8711,37.9319
24.8711,37.9485
24.8711,37.9652
24.8711,37.9818
24.8711,37.9986
24.8711,38.0151
24.8711,38.0319
24.8711,38.0485
24.8711,38.0651
24.8711,38.0818
24.8711,38.0985
24.8711,38.1152
24.8711,38.1319
24.8711,38.149
24.8711,38.1652
24.8711,38.1818
24.8711,38.1985
24.8711,38.2152
24.8711,38.2318
24.8711,38.2485
24.8711,38.2651
24.8711,38.2819
24.8711,38.2985
24.8711,38.3153
24.8711,38.3319
24.8711,38.3485
24.8711,38.3652
24.8711,38.3818
24.8711,38.3984
24.8711,38.4152
24.8711,38.4318
24.8711,38.4485
24.8711,38.4652
24.8711,38.482
24.8711,38.4985
24.8711,38.5152
24.8711,38.5318
24.8711,38.5485
24.8711,38.5652
24.8711,38.5818
24.8711,38.5986
24.8711,38.6152
24.8711,38.6318
24.8711,38.6486
24.8711,38.6652
24.7786,38.6819
24.7786,38.6985
24.7786,38.7155
24.7786,38.7319
24.7786,38.7485
24.7786,38.7653
24.7786,38.7818
24.7786,38.7988
24.7786,38.8152
24.7786,38.8318
24.7786,38.8486
24.7786,38.8652
24.7786,38.8818
24.7786,38.8985
24.7786,38.9152
24.7786,38.932
24.7786,38.9485
24.7786,38.9652
24.7786,38.9819
24.7786,38.9985
24.7786,39.0153
24.7786,39.0318
24.7786,39.0486
24.7786,39.0652
24.7786,39.0818
24.7786,39.0985
24.7786,39.1152
24.7786,39.1318
24.7786,39.1485
24.7786,39.1651
24.7786,39.1818
24.7786,39.1985
24.7786,39.2154
24.7786,39.2318
24.7786,39.2486
24.7786,39.2652
24.7786,39.2819
24.7786,39.2986
24.7786,39.3152
24.7786,39.3319
24.7786,39.3485
24.7786,39.3652
24.7786,39.3818
24.7786,39.3985
24.7786,39.4152
24.7786,39.4318
24.7786,39.4485
24.7786,39.4652
25.0782,39.4819
25.0782,39.4985
25.0782,39.5151
25.0782,39.5319
25.0782,39.5485
25.0782,39.5653
25.0782,39.5818
25.0782,39.5984
25.0782,39.6152
25.0782,39.6318
25.0782,39.6485
25.0782,39.6652
25.0782,39.6818
25.0782,39.6985
25.0782,39.7152
25.0782,39.7319
25.0782,39.7485
25.0782,39.7654
25.0782,39.7818
25.0782,39.7985
25.0782,39.8152
25.0782,39.8319
25.0782,39.8486
25.0782,39.8652
25.0782,39.8819
25.0782,39.8985
25.0782,39.9153
25.0782,39.9319
25.0782,39.9485
25.0782,39.9652
25.0782,39.9818
25.0782,39.9986
25.0782,40.0152
25.0782,40.0318
25.0782,40.0485
25.0782,40.0652
25.0782,40.0819
25.0782,40.0985
25.0782,40.1154
25.0782,40.1319
